inputx, inputy,
0,0
0.001,0.006283143965559
0.002,0.012566039883353
0.003,0.018848439715408
0.004,0.025130095443337
0.005,0.031410759078128
0.006,0.037690182669935
0.007,0.043968118317865
0.008,0.05024431817977
0.009,0.056518534482025
0.01,0.062790519529313
0.011,0.069060025714406
0.012,0.075326805527933
0.013,0.081590611568158
0.014,0.087851196550743
0.015,0.094108313318514
0.016,0.10036171485121
0.017,0.10661115427526
0.018,0.11285638487348
0.019,0.11909716009487
0.02,0.1253332335643
0.021,0.13156435909228
0.022,0.13779029068464
0.023,0.14401078255225
0.024,0.15022558912076
0.025,0.15643446504023
0.026,0.16263716519488
0.027,0.16883344471273
0.028,0.17502305897528
0.029,0.18120576362714
0.03,0.18738131458572
0.031,0.19354946805086
0.032,0.19970998051441
0.033,0.20586260876988
0.034,0.21200710992205
0.035,0.21814324139654
0.036,0.22427076094938
0.037,0.23038942667659
0.038,0.23649899702372
0.039,0.24259923079541
0.04,0.24868988716485
0.041,0.25477072568338
0.042,0.2608415062899
0.043,0.26690198932038
0.044,0.27295193551733
0.045,0.27899110603923
0.046,0.28501926246998
0.047,0.29103616682827
0.048,0.29704158157704
0.049,0.30303526963277
0.05,0.30901699437495
0.051,0.3149865196553
0.052,0.32094360980721
0.053,0.32688802965494
0.054,0.33281954452299
0.055,0.33873792024529
0.056,0.34464292317452
0.057,0.35053432019126
0.058,0.35641187871325
0.059,0.36227536670455
0.06,0.36812455268468
0.061,0.3739592057378
0.062,0.3797790955218
0.063,0.3855839922774
0.064,0.3913736668372
0.065,0.39714789063478
0.066,0.40290643571366
0.067,0.40864907473635
0.068,0.41437558099328
0.069,0.42008572841181
0.07,0.42577929156507
0.071,0.43145604568096
0.072,0.43711576665093
0.073,0.4427582310389
0.074,0.44838321609003
0.075,0.45399049973955
0.076,0.45957986062149
0.077,0.46515107807746
0.078,0.47070393216533
0.079,0.47623820366794
0.08,0.48175367410172
0.081,0.48725012572533
0.082,0.49272734154829
0.083,0.49818510533949
0.084,0.50362320163576
0.085,0.50904141575037
0.086,0.51443953378151
0.087,0.51981734262071
0.088,0.5251746299613
0.089,0.53051118430673
0.09,0.535826794979
0.091,0.54112125212688
0.092,0.54639434673427
0.093,0.55164587062843
0.094,0.55687561648819
0.095,0.56208337785213
0.096,0.56726894912676
0.097,0.57243212559459
0.098,0.57757270342227
0.099,0.58269047966858
0.1,0.58778525229247
0.101,0.59285682016106
0.102,0.59790498305752
0.103,0.60292954168903
0.104,0.60793029769461
0.105,0.61290705365298
0.106,0.61785961309033
0.107,0.62278778048811
0.108,0.6276913612907
0.109,0.63257016191312
0.11,0.63742398974869
0.111,0.64225265317658
0.112,0.64705596156944
0.113,0.65183372530088
0.114,0.65658575575296
0.115,0.66131186532365
0.116,0.66601186743425
0.117,0.67068557653672
0.118,0.67533280812102
0.119,0.67995337872242
0.12,0.68454710592869
0.121,0.68911380838735
0.122,0.69365330581281
0.123,0.69816541899347
0.124,0.70264996979885
0.125,0.70710678118655
0.126,0.71153567720929
0.127,0.71593648302183
0.128,0.72030902488791
0.129,0.72465313018705
0.13,0.72896862742141
0.131,0.73325534622256
0.132,0.73751311735817
0.133,0.74174177273874
0.134,0.74594114542418
0.135,0.75011106963046
0.136,0.7542513807361
0.137,0.75836191528872
0.138,0.76244251101145
0.139,0.76649300680935
0.14,0.77051324277579
0.141,0.77450306019873
0.142,0.77846230156702
0.143,0.78239081057659
0.144,0.78628843213662
0.145,0.79015501237569
0.146,0.79399039864784
0.147,0.79779443953857
0.148,0.80156698487088
0.149,0.80530788571112
0.15,0.80901699437495
0.151,0.81269416443309
0.152,0.81633925071718
